text,label
"Theo Epstein, who became the Boston Red Sox's general manager at 28 years old two years ago, did not believe in superstition before taking on the role.",1
"Brazilian football legend Socrates will play his first game for Garforth Town, a non-league team in the UK, on Saturday.",0
The sister of a man who died in police custody in Vancouver is calling for the resignation of the city's chief constable for supporting the officer involved in the violent confrontation.,0
"After facing injuries, timid play, occasional doubts, and flashes of brilliance, Fred Gibson and Reggie Brown are finally trying to fulfill their potential as receivers for Georgia after four years.",1
"Samsung aims to exceed 100 million unit sales in the coming year, with a projected 16% increase in handset sales.",3
"Google Groups has been relaunched with improvements, according to Shannon Bauman, Associate Product Manager. It is likely that people with similar interests can be found on the platform.",3
"The G7 did not come to an agreement on completely erasing the debts of the world's poorest countries, leading to disappointment.",2
"resulted in the deaths of four civilians. A series of suicide bombings targeted Iraq's security forces, causing the deaths of 22 members. Additionally, four civilians were killed in other insurgent attacks throughout the country.",0
"Graeme Smith, the South African captain, stated that his team must develop patience on sluggish Indian pitches to succeed in the two-Test series.",0
"Helene Hahn, the chief operating officer of DreamWorks SKG, the studio behind the ""Shrek"" movies, has resigned.",2
"The Financial Times has been spared from a record libel damages claim of £240 million by stockbroker Collins Stewart Tullet, as a judge at the London High Court dismissed most of the claim.",2
"Chile's Supreme Court removed Gen. Augusto Pinochet's immunity, raising the possibility of him facing trial for human rights violations committed during his time in power.",0
AOL offers secure chat rooms with USB tokens to verify a child's age before allowing them to chat.,3
"Corel has released WordPerfect Office 12 - Home Edition, which aims to provide affordable alternatives to Microsoft Office for home consumers.",3
"To prevent the spread of mad cow disease in the US, regulators have implemented rules to limit beef imports, test for the disease, and protect the domestic herd. This comes after the disease was traced back to a cow imported from Canada.",2
"The New York Attorney General, Eliot Spitzer, plans to sue Universal Life Resources for bid-rigging in the insurance industry, with the lawsuit expected to be filed on Friday.",2
"China informed Australian Foreign Minister Alexander Downer that there is no scheduled date for working-level talks regarding the North Korean nuclear crisis, but did not indicate that the meeting has been cancelled.",0
Panasonic has developed a hydrogen fuel cell-based home heating system that provides both heating and hot water.,3
"The Nikkei increased by 0.37% due to a rise in the dollar, benefiting exporters such as auto makers. However, trade was sluggish as investors anticipated significant Japanese economic data.",2
"The US and Canada were unable to settle their disagreement over beef trade, resulting in the US not importing live cattle from Canada.",2
Italy has deported around 850 migrants to Libya without allowing UN officials to verify their safety. The Italian government is transporting the migrants to Libya after hundreds arrived on Italian shores. The fate of these refugees remains unknown.,0
"The death of Yasser Arafat, the leader of the Palestinian people, has sparked controversy and conspiracy theories among his followers in the Middle East.",0
"The government of Kerala, a state in South India, has introduced wireless kiosks to reduce the digital gap.",3
The Modern's reopening is anticipated to generate even more excitement than its expansion.,0
"A major broadcaster in California has donated $325,000 worth of free air time to 13 Republican county committees to promote their candidates on its radio and television stations.",0
Putin blames international critics and supports President Bush in response to terrorism.,0
The Arctic Council has released a report stating that global warming is now unavoidable and will have both positive and negative effects. The report took four years to complete and will be published in November.,3
"The opinion on the Chechen war is changing quietly, and some experts believe that Russians may not want it to be marginalized.",0
"Martin Luther King Jr.'s widow advocates for voting rights for all, including convicted individuals, in a democratic society.",0
"A 15-year plan aims to restore salt marshes and mudflats at Nisqually National Wildlife Refuge for migrating salmon, which were drained and diked over 100 years ago.",3
"Jaret Wright, who was waived by a last-place team, was waiting for a cab outside Houston's Minute Maid Park with his luggage stacked beside him, before being back in the postseason spotlight with the Braves.",1
The Black Coaches Association's Hiring Report Card gave above-average marks to most of the 28 schools that hired head coaches in I-A and I-AA football last year.,1
"The United States is leading the UBS Cup after winning the second day's fourball session 4-2, giving them a 6-5 lead going into the final day's singles. The Rest of the World has a difficult task ahead of them if they want to win the cup for the first time.",1
"India and Pakistan's recent comprehensive talks on Kashmir could have fatal consequences if they fail, given the countries' troubled history.",0
IBM has launched a global computing grid to utilize unused computer power for practical purposes.,3
"AOL has enhanced its security measures by introducing new features to prevent computer viruses, spyware, and spam in its internet access package, AOL 9.0 Security Edition.",3
"AT&T Wireless has agreed to sell its Canadian asset, T&T Wireless Services Inc., to Rogers Communications Inc., according to reports.",2
England's Paul Collingwood scored an unbeaten 80 to help his team reach 299 for seven in their first Champions Trophy Pool D match against Zimbabwe at Edgbaston.,0
Florida's prepaid tuition program is the largest in the US and is expected to reach one million customers during the sign-up period from Monday to January 31.,2
"A video has been released showing the alleged killing of two hostages in Iraq, with two others being freed.",0
Experts are concerned about the possibility of other weapons falling into the hands of insurgents or terrorists after nearly 400 tons of conventional explosives went missing in Iraq.,0
President Bush promises to pursue his political agenda while also seeking cooperation with Democrats.,0
"The U.S. Department of Transportation has issued a warning that Amtrak's infrastructure is at risk of a ""major point of failure"" if necessary improvements are not made.",2
"Nortel Networks Corp. has announced its plan to cut 3,500 jobs and dismiss seven senior executives in an effort to restructure the company.",2
"The prototype copter-cam is lightweight, can fly for three minutes, and has the ability to take and send pictures while in the air.",3
"Stewart Cink hopes to have silenced any critics he may have had, as the Ryder Cup approaches in three weeks.",1
"The African Union will hold talks with Sudan's government and rebel armies, along with regional power-brokers, to prevent a worsening humanitarian crisis in Darfur as UN sanctions approach.",0
Taiwan is set to vote on reducing the number of seats in its legislature by half.,0
"The Nikkei stock index in Japan briefly reached 11,000 on Monday due to widespread buying following the US stock market's advances on Friday.",2
"Hong Kong's Financial Secretary, Henry Tang, stated that he believes the city has ended its 68-month deflation cycle based on recent trends in the consumer price index.",2
"Oil is the most traded product in the world in terms of dollar value, with crude oil reaching a price of over $47 per barrel for the first time this week.",2
Venezuela's President Hugo Chavez refuses to acknowledge the CD as the opposition coalition.,2
Dario Franchitti won the IRL's Honda 225 at Pikes Peak International Raceway despite a pit mishap.,1
"The US government reported on Tuesday that the productivity of American workers grew at a rate of 1.8% annually in Q3, which is the slowest pace in almost two years.",2
"Perfect won the \$1 million Pacific Classic at Del Mar by a length, leading in the final stretch.",1
"This week, the US military will hold the first legal hearings for foreign prisoners captured during the war in Afghanistan and held at Guantanamo Bay. Four suspected Al Qaeda fighters will be charged with war crimes.",0
"Over 1,000 Maoists attacked a district headquarters in Nepal's northwest mountains, while traders in Kathmandu protested against the rebel blockade of the capital.",0
"Alexander Downer, the Foreign Minister, rejected allegations made in newspapers that the Australian government had been warned multiple times that their support for the Iraq war would hinder the fight against terrorism.",0
Hamm needs to back Yang for support or improve his marketing strategy to gain more recognition in America and South Korea.,1
The US women's team successfully avoided elimination in the preliminary round by playing like a gold medal contender and working together as a team.,1
"Virgin Blue, an Australian budget airline, will raise its fuel surcharge on ticket prices starting August 26 due to the high cost of oil.",2
"ARM Holdings will acquire Artisan Components, a US company that offers solutions for integrated circuit design, for approximately $913 million.",2
"North Korea refuses to participate in a meeting with the United States to prepare for further talks on their nuclear weapons development, claiming that Bush is the tyrant, not Kim.",0
White supremacist Eugene Terreblanche is arrested for violating his parole.,0
"The British team stated that Paula Radcliffe's withdrawal from the women's Olympic marathon was not caused by injury, despite her tearful exit. Radcliffe holds the world record for the marathon.",1
The dollar has rebounded from its four-week low against the euro and yen in August trading. Investors are paying attention to upcoming U.S. data and a speech by the Federal Reserve leader.,2
New antispam technology will target spammers' finances by verifying the source of email messages.,3
"Sharp Corp. has created a microwave oven that can help reduce fat, according to the Japanese electronics company.",3
"Israel approved the construction of hundreds of new homes in the West Bank, which the Palestinians believe will ruin the peace process, after the US appeared to change its stance on settlements.",0
Kmart has sold 18 stores to Home Depot for $271 million.,2
"New overtime pay rules will cause confusion among employers and workers regarding eligibility and classification, starting on Monday.",2
Apple's popular iPod is driving sales of the company's laptops during the back-to-school season.,3
"On September 8, Hollywood helicopter pilots will try to catch a falling NASA craft containing star dust, marking the end of NASA's three-year mission.",3
Track coach Trevor Graham confesses to initiating the BALCO investigation by anonymously sending a syringe of THG to the US Anti-Doping Agency.,1
"On August 23rd, the Seattle Mariners Minor League Report stated that the Tacoma Rainiers had a near-perfect week, except for their loss to the Portland Beavers on August 22nd with a score of 13-6.",1
"Southwest Airlines, the biggest discount carrier in the US, will cut 88 flights to increase revenue by using planes for more profitable markets.",2
The Seattle Times reported that a business columnist resigned after confessing to plagiarizing the work of other journalists.,2
"Strategybusiness believes that a new book on the strategic importance of information technology, despite being controversial, is both flawed and accurate.",3
"A survey released on Monday revealed that British students spend almost three times more on alcohol, totaling around \$1.8 billion annually, than they do on books.",2
"Average weekly earnings for Leeds students are over £90, ranking just below Glasgow, Cambridge, and Cardiff. They tend to spend their money on socializing and personal appearance.",2
"country is causing problems for universities. The upgrade is causing headaches for campus IT departments who are struggling to keep up with the influx of requests for assistance from students who are having trouble with the new software. 

The release of a major upgrade for Microsoft's operating system during the same month that students are returning to college campuses is causing issues for universities. Campus IT departments are experiencing difficulties keeping up with the high volume of requests for assistance from students who are having problems with the new software.",3
"Intel has reduced the prices of its latest Pentium 4 chips by 18% to 35%, along with other chips.",3
"Northrop Grumman Corp. has been awarded a 10-year, \$408 million contract by the Army to provide simulated battle command training support to Army corps commanders.",2
"The US music industry is successfully fighting against individuals accused of illegally downloading music, resulting in large settlements being awarded by courts.",3
"The sign-up period for the House race in Louisiana's 5th Congressional District has been reopened by a state judge after incumbent Rep. Rodney Alexander switched to the Republican Party just before the deadline, causing anger among Democrats.",0
Oil prices decreased due to reduced concerns about disruptions in the supply of oil from Iraq.,2
"Israel is speeding up its settlement efforts by constructing hundreds of new homes in the West Bank, supported by the US's relaxed stance on new building projects, as Sharon continues with the Gaza plan.",0
"Sharp has created a microwave oven that can help reduce fat, allowing people to enjoy food without worrying about their weight.",3
The latest figures from the US Department of Commerce indicate that online retail sales are still experiencing substantial growth.,3
"Terra Lycos SA has launched two search tools on its Lycos U.S. Internet site, which focus on connecting users with others, as part of its new strategy.",3
"Oil prices decreased for the second time as Iraq resumed exports from its northern and southern outlets, despite ongoing conflict in Najaf.",2
Debswana diamond mining company in Botswana will terminate the employment of workers who continue an unlawful strike.,2
"The U.S. men's basketball team won a game easily for the first time in the Olympics, defeating Angola 89-53 in their last preliminary game.",0
"The main rebel group from Congo's civil war withdrew from the power-sharing transitional government, causing significant damage to the country's already unstable peace process.",0
"The US blue chips remained steady on Monday, but Wal-Mart's weak sales forecast had a negative impact, despite the positive effect of lower oil prices.",2
The FBI is tired of hearing excuses and wants push-to-talk technology carriers to enable wiretapping capabilities for their competitors.,3
"iPass has partnered with Connexion by Boeing to provide Wi-Fi services to its 528,000 enterprise customers.",3
"Jeremy Wariner won the 400 meters Olympic gold medal with a personal best time of 44.00 seconds, replacing Michael Johnson as the champion.",1
"Independent observers have confirmed that there is no evidence of fraud in the Venezuelan referendum against President Hugo Chavez, despite claims made by the opposition.",2
Siebel Systems has announced EDS as the first partner in their new global strategic-alliance program for business process outsourcing (BPO). This partnership will offer managed products and services for the BPO and customer relationship management (CRM) markets.,3
Chicago has approved the Cubs to play at Wrigley Field after the stadium passed inspections on its upper deck repairs.,1
"The Philippine president, Gloria Arroyo, has cautioned that the country is currently experiencing a fiscal crisis, which is supported by a report from economists at the University of the Philippines predicting an economic collapse.",2
"The US men's basketball team easily defeated Angola 89-53 in the preliminary round, with Tim Duncan scoring 15 points and seven rebounds.",1
"Carly Patterson, the women's all-around champion at the Summer Games, won a silver medal in the balance beam competition on Monday night in Athens, Greece.",1
"In October, a new Russian-US team will depart from Baikonur space station in Kazakhstan for the International Space Station on a Russian Soyuz TMA-5 spacecraft. The team, consisting of three people, is expected to be approved on Thursday.",3
"Justin Gatlin, an American athlete, went from being relatively unknown to winning the Olympic men's 100m race, beating out more well-known competitors such as Maurice Greene.",1
"Panama withdrew its ambassador from Cuba following a disagreement over four anti-Fidel Castro exiles who were imprisoned in Panama, which led to the Cuban government threatening to sever ties.",0
"Obesity increases the risk of nine types of cancer, in addition to heart disease and diabetes. Experts need to understand how fat cells contribute to cancer growth in order to combat the obesity epidemic.",3
Moody's Investors Service reported that credit card delinquencies in the US hit a four-year low in June due to a record high level of on-time payments.,2
"S2io, a local company, is expanding its business by partnering with Sun Microsystems Inc. to reduce backup times in large data centers.",2
Microsoft has provided businesses with an additional method to prevent the automatic update of Windows XP to Service Pack 2 (SP2) by using a script.,3
"The marathon had a dramatic turn of events as the winner vomited and the favorite couldn't finish, while the Australian persevered despite considering surrender.",1
"The dispute between Panama and Cuba over pardoning anti-Castro activists has escalated, leading to Panama recalling its ambassador from Havana due to Cuba's threat to sever ties.",0
"Cisco Systems is purchasing P-Cube, an IP platform company, for $200 million in cash and stock. P-Cube's technology assists telecom carriers, cable operators, and ISPs in managing their networks.",3
President Yasser Arafat met with a former Palestinian security minister who may play a crucial role in maintaining order among competing factions in Gaza following an Israeli withdrawal.,0
"The Bush administration's new overtime rules, which reduce eligibility for white-collar workers, went into effect on Monday despite objections that they would decrease pay during an uncertain economic period.",2
"During the longest and shortest race, Paula Radcliffe from Britain experienced distress while Justin Gatlin from America felt joy.",1
"SAP secures a \$35 million contract to revamp the US Postal Service's human resources systems, with a \$21 million consulting aspect.",3
"The US defeated Germany 2-1 in overtime, with Heather O'Reilly scoring the winning goal after missing an earlier opportunity. They will now face Brazil in the women's soccer final.",1
"Intel has reduced the prices of its computer chips by up to 35%, but analysts believe that the price cuts are not related to the company's increasing inventory.",3
"Israel has declared its intention to build 500 new homes in the West Bank, which has angered the Palestinians who are against any Jewish settlements in the area as they want to create their own independent state in the region. This announcement comes after a change in US policy.",0
The dollar maintained its gains from the previous day due to a drop in oil prices and positive remarks about the US economy made by Federal Reserve representatives.,2
SAP has been awarded a \$35 million contract by the Postal Service after a multi-year evaluation. The Postal Service is the largest employer of civilian employees in the federal government.,3
"The fake battle for Abbey continues, with all parties using manipulative tactics to gain an advantage.",2
"New US overtime rules are now in place, which the government claims will enhance workers' rights, but critics argue will greatly decrease their pay.",2
"Scientists in the US have created mice that can run twice as far as normal before getting tired, which could potentially lead to the development of drugs or gene therapies.",3
"SAS Braathens, the Norwegian branch of Scandinavian airline SAS, will remove flights from Oslo to Geneva and London Gatwick as part of a plan to eliminate 10 routes.",2
"The executives of China Aviation Oil Singapore, which has gone bankrupt, have given their passports to the police in Singapore, according to a spokesperson.",2
"Tony Dickens steps down as Northwestern's head coach, half a year after guiding the Wildcats to victory in the Maryland 4A boys basketball championship.",1
The dollar maintained its previous gains while investors waited for economic data from the US.,2
"The audit of the Venezuelan recall vote showed no fraud, as the opposition had claimed, and President Hugo Chavez will remain in office.",2
Quarterback Philip Rivers and the San Diego Chargers have agreed to a six-year contract worth approximately $40 million. Rivers was the fourth overall pick in the April draft.,1
"The Chiefs' offense dominated the Rams in a 24-7 win, with the highest-scoring offense in the NFL averaging two touchdowns every three possessions in the preseason. If their defense improves, the Chiefs could have a successful season.",1
"According to a study by the Salk Institute, a molecular switch that controls fat metabolism can prevent obesity and turn mice into marathon runners.",3
"The US softball team won their third consecutive gold medal at the Olympics by defeating Australia 5-1, marking their 79th consecutive victory.",1
Yukos has cautioned that its oil production will fall short of projections due to bailiffs seizing its funds to pay off its tax debt.,2
"Paul Hamm experienced an unprecedented 10-minute booing while waiting to perform on the horizontal bar in Athens. He expressed surprise to his twin brother, Morgan.",1
"Unions demonstrated against new overtime rules that they claim will result in up to 6 million Americans losing their overtime pay. However, the Bush administration officials who created the regulations argued that more workers will be eligible for extra pay under the plan.",2
A Bosnian Serb general has denied war crimes charges related to the siege of Sarajevo.,0
"NBC's Olympic coverage is pre-recorded and condensed, featuring US highlights and dramatic stories leading up to the 11 p.m. hour, but viewers must stay up until midnight to watch it all.",1
"People who don't use Internet Explorer get annoyed when they come across websites that require it, especially now that security concerns are causing more users to look for alternative browsers.",3
Iranian hardliners in the police bureau of public morals have blocked websites affiliated with the country's main reformist party.,3
"Cubs pitcher Carlos Zambrano is extremely successful against National League hitters when playing at home, and he appeared to be in top form during Monday night's game at Wrigley Field.",1
Joe Torre held a meeting with the Yankees before Monday's game and told them to forget about their recent struggles.,1
"The dispute over John Kerry's Vietnam war record has brought attention to the operations of America's ""Brown Water Navy"" in the Mekong Delta.",0
"Bobby Fischer, a former world chess champion, has been ordered to be deported from Japan due to his violation of sanctions on Yugoslavia in the United States.",0
"North Korea insulted President Bush again, calling him a political fool and human garbage, while also stating that the six-party talks regarding their nuclear goals seemed unlikely to succeed.",0
Police in Nairobi dispersed Maasai protesters who were demanding the return of leased colonial land.,0
"A team following the path of Victorian Arctic explorers has discovered remnants of their ship, which is 172 years old.",3
"around its second-quarter earnings, making a profit after a loss in the same period last year. Toys R Us, located in New Jersey, is contemplating leaving the toy industry.",2
"Linksys will supply adapters for broadband-to-phone and later on, Wi-Fi equipment for Vonage's VoIP services.",3
Linksys will supply adapters for broadband-to-phone and Wi-Fi equipment for Vonage's VoIP services.,3
"Wanda, an elephant in Michigan, is receiving physical therapy for her arthritis and requires positive reinforcement to complete the treatment.",0
Intel has reduced prices for its Itanium server line by more than 30% in anticipation of new processor lines launching in the fall.,3
"Jack Straw, the British Foreign Minister, stated that they will not send troops to Darfur in western Sudan, but will offer technical support.",0
"On Tuesday, there was a fight between US and Iraqi forces and militants in Najaf. Iraqi National Guardsmen moved closer to the Imam Ali Shrine compound, where Muqtada al-Sadr's supporters have been hiding for weeks.",0
"Paul Gregg may assist in finalizing Everton chairman Bill Kenwright's plans for a Russian revolution at Goodison Park, potentially ending the conflict between the two directors.",1
"Jack Straw, the British Foreign Secretary, visited a large desert camp that houses 40,000 displaced people from Darfur. He called on the Sudanese government to take action to ensure the safety of the refugees so they can return home.",0
"Sumitomo Mitsui has made a hostile bid of $29 billion for UFJ in an attempt to disrupt their expansion plans, escalating the largest takeover battle in Japan.",2
Unusual Martian weather is believed to be the cause of the loss of Britain's Beagle 2 spacecraft in December.,3
"Freddy Adu, a highly publicized American soccer player, has not yet made a significant impact in his first season with DC United.",1
"Sumitomo Mitsui Financial Group Inc. of Japan has made a $29 billion bid for UFJ Holdings, competing with Mitsubishi Tokyo Financial Group to create the largest bank in the world.",2
"Despite the strong influence of the Catholic Church and the illegality of prostitution in the Philippines, there is a small market for sex toys.",0
"A former general in Canada's armed forces has resigned from the board of Hollinger Inc., a Toronto-based holding company controlled by Conrad Black. This has resulted in the loss of an independent director for the company.",2
"A US official stated that the Afghan court is conducting a fair trial for three American men charged with torture and kidnapping, and the US will not interfere with the upcoming verdict.",0
"A British minister witnessed a ""show camp"" in Sudan where a nurse administered an injection to a crying baby while the mother held him in a straw hut with well-spaced mattresses.",0
"At Guantanamo Bay Naval Base, the driver of Osama bin Laden was charged in a military tribunal, marking the first such trial since World War II. During a pretrial hearing, the defendant's lawyer argued that the process was unjust.",0
"Nick du Toit's wife and stepdaughter are upset that they cannot save him. On Monday, his stepdaughter had to tell him about his potential death sentence.",0
"British Airways canceled numerous flights due to staff shortages and technical issues, leaving thousands of unhappy vacationers stranded at Heathrow Airport.",0
"The Islamic Army in Iraq claims that an Italian journalist has been kidnapped and will only be safe if Italy withdraws its 3,000 troops.",0
The IOC announced on Tuesday that Hungarian discus champion Robert Fazekas will be stripped of his gold medal and removed from the Olympics for violating doping regulations.,1
"Cisco will purchase P-Cube for $200 million in a combination of stock and cash, allowing service providers to better manage advanced Internet Protocol services.",3
"Yesterday, Cisco Systems announced a new connector for Microsoft's CRM offering, which will enhance customer relationship management.",3
"According to a study, Apple is the leader in customer satisfaction, with Dell following closely behind, and Gateway showing improvement.",3
Sabre and Northwest Airlines are arguing over a fee for domestic tickets issued through global distribution systems. Sabre has responded with its own policy changes.,2
"United Airlines plans to stop funding employee pension plans, which could result in the biggest default by a US company and potentially require a taxpayer-funded bailout similar to the savings-and-loan crisis of the 1980s.",2
Linksys and Netgear have released wireless access points that cater to consumers and small businesses and come with built-in Voice over IP (VoIP) capabilities.,3
"Scientists report that a small telescope has discovered a large planet orbiting a distant star, using a method that could revolutionize planetary exploration.",3
"Playboy published an unreleased part of their interview with Google's founders on their website, causing concern due to the timing before Google's IPO.",3
"Mike Williams, a talented receiver, is unlikely to play in USC's season opener due to ongoing delays in the school's appeal process with the NCAA. USC has requested a waiver and reinstatement of Williams' eligibility.",1
John Kerry promised to generate better-paying jobs than President Bush during his campaign in Pennsylvania and Wisconsin.,0
"Republican leaders are advocating for a constitutional ban on gay marriage in the GOP platform, causing disagreement between social conservatives and moderate factions.",0
"According to the EPA, a third of US lakes and a quarter of rivers have polluted fish, which people should avoid eating.",3
"Bud Selig, the baseball commissioner, is open to government involvement in steroid testing if the players' association does not alter the current rules within the next two years.",1
"The Barents Sea is endangered by excessive fishing, oil and gas exploration, and radioactive waste from the Soviet era, according to the U.N. Environment Program.",3
Northwest Airlines will charge travelers a \$10 fee for obtaining a ticket at the airport check-in desks.,2
"In Sydney four years ago, the US gymnasts failed to win any medals at the Olympics for the first time in 28 years. However, the federation president, Bob Colarossi, stated that the turnaround had already started, with the women moving from sixth to fourth in the world and the men from sixth to fifth.",1
"ASCAP plans to collect music royalties from Burning Man, an annual artist's gathering near Reno, NV, that has never paid fees for the music played at the event. ASCAP intends to pursue all options to resolve the issue.",3
"Richard Branson, the chairman of Virgin Group, has announced that his company has set aside $300 million for a partnership in the Chinese mobile phone market.",2
"An independent panel found that senior U.S. military leaders in Iraq and at the Pentagon were negligent in addressing prisoner issues, which contributed to the abuse scandal at Abu Ghraib prison. However, there is no proof that they instructed any mistreatment. Another report on prisoner abuse is anticipated.",0
"The influential Shiite leader, Grand Ayatollah Ali Husseini al-Sistani, has returned to Iraq from Britain to help negotiate an end to the ongoing conflict in Najaf. He is urging his followers to join him in a march to reclaim the holy city, where fighting continues.",0
"During a general strike in Bangladesh on Tuesday, police used tear gas and arrested protesters with batons in response to a weekend grenade attack that killed 20 people and injured hundreds at an opposition political rally.",0
"Internosis Inc., an IT company based in Arlington, will move its headquarters to Greenbelt in October, creating 170 jobs in Prince George's County.",3
"Microsoft has released a guide to help professionals test and mitigate the impact of the security-focused Windows XP update, SP2, on applications.",3
"Rock the Vote's grassroots effort to register young voters has left their publishing tools vulnerable to outsiders, prompting a review of site security.",3
"Sony has released specifications for the PSP, which will feature a single processor for both gaming and multimedia.",3
"Apple and Dell are leading the PC customer satisfaction index due to improved technical support and user-friendly hardware, resulting in increased satisfaction among U.S. customers.",3
The UN's International Open Source Network (IOSN) is hosting the first Software Freedom Day in Asia to promote the benefits of Free and Open Source Software (FOSS) and encourage its adoption in the region.,3
The European Union is continuing to review the deal between Microsoft and Time Warner.,3
"A four-point draft agenda was unanimously adopted at the Abuja peace talks for the crisis-ridden Darfur region of Sudan, marking a tentative step towards achieving lasting peace.",0
"TD Bank is discussing a potential deal with Banknorth Group, aligning with their efforts to expand.",2
The Jamaican government will offer free internet access to impoverished areas with a $5 million plan.,3
"Tonique Williams-Darling became a new Golden Girl in just 49.41 seconds, making her a part of Bahamian history.",1
"Tata Consultancy's shares had a successful market debut, closing 16 points higher and raising \$1.2bn for the company.",0
"Sudanese rebels have agreed to attend peace talks in Abuja, Nigeria, after being urged to disarm and accept confinement to camps within the country.",0
"The Justice Department and state law enforcement officials are conducting a large operation to catch cyber criminals who engage in online scams, identity theft, and spamming.",3
"The EU will investigate the acquisition of ContentGuard by Microsoft and Time Warner, which is a setback for their plan.",3
"Kate Allen from Austria won the triathlon by making a strong finish and passing over half of the competitors in the final leg, narrowly beating Loretta Harrop from Australia at the end.",1
"Can Google be compared to Netscape in their battle against Microsoft, and will the strategies that were effective for Netscape also work for Google?",3
"General Motors has withdrawn a TV ad featuring a young boy driving a Corvette recklessly and causing it to go airborne, following protests from seven safety groups.",2
"A small telescope has made a significant discovery by detecting a large planet orbiting a distant star, potentially leading to new opportunities for planetary exploration.",3
The US is set to take legal action against numerous spammers after a quiet effort to combat the issue. Attorney General John Ashcroft will make the announcement on Thursday.,3
Prosecutors in the Kobe Bryant sexual assault case have stated that some DNA evidence tested by the defense may have been tainted due to contamination found in control samples meant to ensure accuracy. This information was released in a court filing just two days before jury selection was set to begin.,0
"Despite a weak third-quarter earnings report, Sanderson Farms Inc. experienced a mixed recovery in its poultry stocks, with shares dropping 24 percent on Tuesday.",2
"Brazil won their first men's Olympic beach volleyball gold medal by defeating Spain's Javier Bosma and Pablo Herrera 21-16, 21-15, with Ricardo Santos and Emanuel Rego as the winning team.",1
"Vonage, a VoIP startup, has received \$105 million from venture capitalists and plans to expand its growth rate in Latin America and Asia.",3
The UN envoy to Afghanistan believes that the upcoming presidential election has the potential to provide genuine political legitimacy to the country.,0
"Prosecutors in Kobe Bryant's rape case are challenging the defense's DNA evidence, claiming that it may have been tampered with and could be inadmissible.",1
"Best Software has released an updated version of its Act contact management software, which includes improved scalability and advanced features.",3
"Microsoft has announced the release to manufacturing of MOM 2005 and MOM 2005 Workgroup Edition, which was previously referred to as MOM 2005 Express.",2
"Jana Pittman, an Australian athlete, was beaten by Fani Halkia of Greece, who won a gold medal after clearing a hurdle.",1
"Marion Jones progressed to the long jump final in Athens without much attention, while Allen Johnson attracted negative attention from the crowd.",0
"Ford will repair defective heated seats in 33,000 Focus cars, with the majority sold in Canada.",2
"Gartner reports that server shipments and revenue increased in Q2, with Linux and Windows-based low-cost servers growing faster than Unix servers. Sun and Dell were particularly strong performers.",3
"The US government has conducted raids on the residences of five individuals accused of sharing copyrighted material, including songs and movies, online. Attorney General John Ashcroft made the announcement.",3
"According to a retail analyst, Dell, the biggest PC manufacturer, may soon introduce a wider range of consumer electronics.",3
Quiznos Sub has ended its 23-year partnership with Coca-Cola Co. and signed a new deal to serve PepsiCo Inc. drinks in its US outlets.,2
"developed a new stink bomb, is planning to reveal it soon. The weapon is intended to affect Palestinians by producing a strong odor.",0
"Northwest Airlines has sued Sabre Travel Network in Minnesota, claiming that Sabre's actions have made it harder for the airline to sell tickets.",2
The FBI has taken computers in the first criminal action against a P2P network.,3
Kuwait has pledged to do everything possible to ensure the safe return of three Indian hostages taken in Iraq.,0
"MmO2 has launched a 3G mobile data network that allows customers to download various media content, play interactive games, access email attachments, and use ""push-to-watch"" services.",3
"The Republican party has endorsed a strict stance against gay marriage, which contradicts Vice President Dick Cheney's support for gay rights and the party's moderate image for the upcoming national convention. The party's platform includes a call for a constitutional amendment to ban same-sex marriage and opposes any legal recognition of gay civil unions.",0
Microsoft is improving its support and service program to attract more mainframe customers.,3
"The US Justice Department is taking action against internet crime by confiscating computers, software, and equipment in an investigation into the illegal sharing of copyrighted material on a peer-to-peer network. Attorney General John Ashcroft made the announcement on Wednesday.",3
Auckland International Airport in New Zealand has reported a significant increase in annual profits due to a rise in passenger travel and anticipates meeting market expectations for the 2005 fiscal year earnings.,2
"Peter Hoekstra, a Republican representative from Michigan, was chosen to lead the House Intelligence Committee during a contentious election year discussion on how to revamp the country's intelligence system.",0
"Infobank, a Belarusian bank, has refuted accusations by the US that it laundered money for Saddam Hussein, stating that it has adhered to international agreements against illicit transactions.",2
Singapore Airlines intends to purchase 31 Boeing 777-300ER planes for approximately $7.35 billion.,2
"According to Gartner, global sales of server systems increased by 7.7% in Q2 to reach $11.55 billion due to sustained demand for IT following a three-year decline.",3
"After a month of rising prices, the cost of a barrel of oil fell for the fourth consecutive day, but is still \$10 more expensive than it was a year ago.",2
"Kurt Warner will be the starting quarterback for the New York Giants this week, but the competition with rookie Eli Manning for the regular-season job is ongoing.",1
Lawyers urged Chile's Supreme Court to maintain a previous ruling that removed former dictator Augusto Pinochet's immunity from prosecution for human rights violations.,0
"The lawyer representing Bush has resigned due to connections with Kerry's opponents. This indicates that the Bush campaign wants to move on from the controversy surrounding the Swift boat veterans group, which they have denied any affiliation with.",0
"Toyota has made a breakthrough in silicon carbide, a semiconductor with potential since the 1950s but difficult to work with due to its attractive properties.",3
David Ortiz hit two home runs and had four RBIs to lead the Boston Red Sox to an 11-5 victory over the Toronto Blue Jays in the American League on Wednesday.,1
